iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,cfr,deaths_per_100k
KEN,Africa,Kenya,2021-01-16,98859.0,166.0,129.286,1726.0,3.0,3.286,1829.791,3.073,2.393,31.947,0.056,0.061,0.86,,,,,,,,,,,,,4395.0,0.083,0.0292,34.3,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017459209581322896,3.1946703274207624
KEN,Africa,Kenya,2021-01-17,99082.0,223.0,128.286,1728.0,2.0,3.429,1833.918,4.128,2.374,31.984,0.037,0.063,0.85,,,,,,,,,,,,,4694.0,0.089,0.0271,36.9,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017440100119093277,3.1983721470353865
KEN,Africa,Kenya,2021-01-18,99162.0,80.0,127.286,1731.0,3.0,3.0,1835.399,1.481,2.356,32.039,0.056,0.056,0.85,,,,,,,,,1125679.0,,21.237,,4992.0,0.094,0.0256,39.1,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017456283657046046,3.2039248764573234
KEN,Africa,Kenya,2021-01-19,99227.0,65.0,127.571,1734.0,3.0,3.0,1836.602,1.203,2.361,32.095,0.056,0.056,0.85,,,,,,,,,,,,,4999.0,0.094,0.025,39.9,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017475082386850353,3.2094776058792593
KEN,Africa,Kenya,2021-01-20,99308.0,81.0,125.143,1734.0,0.0,2.571,1838.102,1.499,2.316,32.095,0.0,0.048,0.87,,,,,,,,,,,,,5006.0,0.094,0.0254,39.4,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.01746082893623877,3.2094776058792593
KEN,Africa,Kenya,2021-01-21,99444.0,136.0,127.0,1736.0,2.0,2.286,1840.619,2.517,2.351,32.132,0.037,0.042,0.88,,,,,,,,,,,,,5013.0,0.095,0.0267,37.5,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017457061260608985,3.213179425493884
KEN,Africa,Kenya,2021-01-22,99630.0,186.0,133.857,1739.0,3.0,2.286,1844.061,3.443,2.478,32.187,0.056,0.042,0.89,,,,,,,,,,,,,5020.0,0.095,0.0259,38.6,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.01745458195322694,3.2187321549158208
KEN,Africa,Kenya,2021-01-23,99769.0,139.0,130.0,1740.0,1.0,2.0,1846.634,2.573,2.406,32.206,0.019,0.037,0.9,,,,,,,,,,,,,4729.0,0.089,0.0247,40.6,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017440287063115796,3.220583064723132
KEN,Africa,Kenya,2021-01-24,99898.0,129.0,116.571,1740.0,0.0,1.714,1849.022,2.388,2.158,32.206,0.0,0.032,0.91,,,,,,,,,,,,,4437.0,0.084,0.0264,37.8,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017417766121443874,3.220583064723132
KEN,Africa,Kenya,2021-01-25,99983.0,85.0,117.286,1744.0,4.0,1.857,1850.595,1.573,2.171,32.28,0.074,0.034,0.92,,,,,,,,,,,,,4146.0,0.078,0.0284,35.2,tests performed,,,,,,,,,,,,,,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017442965304101696,3.227986703952381
KEN,Africa,Kenya,2021-01-26,100052.0,69.0,117.857,1744.0,0.0,1.429,1851.872,1.277,2.181,32.28,0.0,0.026,0.93,,,,,,,,,,,,,4146.0,0.078,0.0305,32.8,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.01743093591332507,3.227986703952381
KEN,Africa,Kenya,2021-01-27,100193.0,141.0,126.429,1750.0,6.0,2.286,1854.482,2.61,2.34,32.391,0.111,0.042,0.93,,,,,,,,,,,,,4146.0,0.078,0.0303,33.0,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017466290060183846,3.2390921627962537
KEN,Africa,Kenya,2021-01-28,100323.0,130.0,125.571,1751.0,1.0,2.143,1856.888,2.406,2.324,32.409,0.019,0.04,0.93,,,,,,,,,,,,,4146.0,0.078,0.0273,36.6,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.01745362479192209,3.2409430726035655
KEN,Africa,Kenya,2021-01-29,100422.0,99.0,113.143,1753.0,2.0,2.0,1858.721,1.832,2.094,32.446,0.037,0.037,0.96,,,,,,,,,,,,,4146.0,0.078,0.0274,36.6,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017456334269383204,3.24464489221819
KEN,Africa,Kenya,2021-01-30,100563.0,141.0,113.429,1753.0,0.0,1.857,1861.33,2.61,2.099,32.446,0.0,0.034,0.98,,,,,,,,,,,,,4146.0,0.078,0.0268,37.4,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017431858635879996,3.24464489221819
KEN,Africa,Kenya,2021-01-31,100675.0,112.0,111.0,1755.0,2.0,2.143,1863.403,2.073,2.055,32.483,0.037,0.04,1.02,,,,,,,,,,,,,4146.0,0.078,0.0272,36.7,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017432331760615843,3.248346711832814
KEN,Africa,Kenya,2021-02-01,100773.0,98.0,112.857,1763.0,8.0,2.714,1865.217,1.814,2.089,32.632,0.148,0.05,1.05,,,,,,,,,,,,,4146.0,0.078,0.0277,36.1,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017494765462971233,3.2631539902913116
KEN,Africa,Kenya,2021-02-02,100856.0,83.0,114.857,1766.0,3.0,3.143,1866.754,1.536,2.126,32.687,0.056,0.058,1.08,,,,,,,,,,,,,4146.0,0.078,0.0281,35.6,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017510113429047354,3.268706719713248
KEN,Africa,Kenya,2021-02-03,101009.0,153.0,116.571,1766.0,0.0,2.286,1869.585,2.832,2.158,32.687,0.0,0.042,1.09,,,,,,,,,,,,,4146.0,0.078,0.0288,34.7,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017483590571137225,3.268706719713248
KEN,Africa,Kenya,2021-02-04,101159.0,150.0,119.429,1769.0,3.0,2.571,1872.362,2.776,2.211,32.743,0.056,0.048,1.1,,,,,,,,,,,,,4146.0,0.078,0.0316,31.6,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017487321938730118,3.2742594491351844
KEN,Africa,Kenya,2021-02-05,101339.0,180.0,131.0,1773.0,4.0,2.857,1875.693,3.332,2.425,32.817,0.074,0.053,1.11,,,,,,,,,1200302.0,,22.645,,4146.0,0.078,0.0335,29.9,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017495732146557592,3.281663088364433
KEN,Africa,Kenya,2021-02-06,101534.0,195.0,138.714,1776.0,3.0,3.286,1879.303,3.609,2.567,32.872,0.056,0.061,1.11,,,,,,,,,,,,,4584.0,0.086,0.0316,31.6,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017491677664624658,3.2872158177863695
KEN,Africa,Kenya,2021-02-07,101690.0,156.0,145.0,1776.0,0.0,3.0,1882.19,2.887,2.684,32.872,0.0,0.056,1.11,,,,,,,,,1214732.0,,22.917,,5023.0,0.095,0.0297,33.6,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.01746484413413315,3.2872158177863695
KEN,Africa,Kenya,2021-02-08,101819.0,129.0,149.429,1779.0,3.0,2.286,1884.578,2.388,2.766,32.928,0.056,0.042,1.11,,,,,,,,,,,,,4942.0,0.093,0.0315,31.8,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017472181027116746,3.292768547208306
KEN,Africa,Kenya,2021-02-09,101944.0,125.0,155.429,1786.0,7.0,2.857,1886.891,2.314,2.877,33.057,0.13,0.053,1.09,,,,,,,,,,,,,4862.0,0.092,0.0305,32.8,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017519422427999688,3.305724915859491
KEN,Africa,Kenya,2021-02-10,102048.0,104.0,148.429,1789.0,3.0,3.286,1888.816,1.925,2.747,33.113,0.056,0.061,1.1,,,,,,,,,,,,,4781.0,0.09,0.0317,31.5,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.01753096582000627,3.3112776452814274
KEN,Africa,Kenya,2021-02-11,102221.0,173.0,151.714,1791.0,2.0,3.143,1892.019,3.202,2.808,33.15,0.037,0.058,1.1,,,,,,,,,,,,,4701.0,0.089,0.0308,32.5,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.0175208616624764,3.3149794648960516
KEN,Africa,Kenya,2021-02-12,102353.0,132.0,144.857,1794.0,3.0,3.0,1894.462,2.443,2.681,33.205,0.056,0.056,1.13,,,,,,,,,,,,,4620.0,0.087,0.0334,30.0,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017527576133576934,3.3205321943179884
KEN,Africa,Kenya,2021-02-13,102613.0,260.0,154.143,1794.0,0.0,2.571,1899.274,4.812,2.853,33.205,0.0,0.048,1.13,,,,,,,,,,,,,4101.0,0.077,0.0384,26.0,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017483164901133386,3.3205321943179884
KEN,Africa,Kenya,2021-02-14,102792.0,179.0,157.429,1795.0,1.0,2.714,1902.587,3.313,2.914,33.224,0.019,0.05,1.13,,,,,,,,,,,,,3582.0,0.068,0.0418,23.9,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.01746244843956728,3.3223831041253002
KEN,Africa,Kenya,2021-02-15,102867.0,75.0,149.714,1795.0,0.0,2.286,1903.975,1.388,2.771,33.224,0.0,0.042,1.15,,,,,,,,,,,,,3582.0,0.068,0.0427,23.4,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017449716624379052,3.3223831041253002
KEN,Africa,Kenya,2021-02-16,103014.0,147.0,152.857,1795.0,0.0,1.286,1906.696,2.721,2.829,33.224,0.0,0.024,1.16,,,,,,,,,,,,,3582.0,0.068,0.0455,22.0,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017424816044421147,3.3223831041253002
KEN,Africa,Kenya,2021-02-17,103188.0,174.0,162.857,1797.0,2.0,1.143,1909.917,3.221,3.014,33.261,0.037,0.021,1.16,,,,,,,,,,,,,3582.0,0.068,0.0443,22.6,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017414815676241424,3.3260849237399244
KEN,Africa,Kenya,2021-02-18,103332.0,144.0,158.714,1801.0,4.0,1.429,1912.582,2.665,2.938,33.335,0.074,0.026,1.18,,,,,,,,,,,,,3582.0,0.068,0.0503,19.9,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017429257151705183,3.333488562969173
KEN,Africa,Kenya,2021-02-19,103615.0,283.0,180.286,1807.0,6.0,1.857,1917.82,5.238,3.337,33.446,0.111,0.034,1.18,,,,,,,,,,,,,3582.0,0.068,0.049,20.4,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017439559909279544,3.344594021813046
KEN,Africa,Kenya,2021-02-20,103841.0,226.0,175.429,1813.0,6.0,2.714,1922.003,4.183,3.247,33.557,0.111,0.05,1.19,,,,,,,,,,,,,3582.0,0.068,0.0479,20.9,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017459385021330688,3.3556994806569187
KEN,Africa,Kenya,2021-02-21,103993.0,152.0,171.571,1817.0,4.0,3.143,1924.817,2.813,3.176,33.631,0.074,0.058,1.22,,,,,,,,,,,,,3582.0,0.068,0.0532,18.8,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017472329868356524,3.3631031198861674
KEN,Africa,Kenya,2021-02-22,104201.0,208.0,190.571,1823.0,6.0,4.0,1928.667,3.85,3.527,33.742,0.111,0.074,1.23,,,,,,,,,,,,,3582.0,0.068,0.0515,19.4,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017495033636913272,3.37420857873004
KEN,Africa,Kenya,2021-02-23,104306.0,105.0,184.571,1827.0,4.0,4.571,1930.61,1.943,3.416,33.816,0.074,0.085,1.25,,,,,,,,,,,,,3582.0,0.068,0.0523,19.1,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.01751577090483769,3.381612217959289
KEN,Africa,Kenya,2021-02-24,104500.0,194.0,187.429,1837.0,10.0,5.714,1934.201,3.591,3.469,34.001,0.185,0.106,1.28,,,,,,,,,,,,,3582.0,0.068,0.0577,17.3,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.01757894736842105,3.4001213160324104
KEN,Africa,Kenya,2021-02-25,104780.0,280.0,206.857,1839.0,2.0,5.429,1939.383,5.183,3.829,34.038,0.037,0.1,1.3,,,,,,,,,,,,,3582.0,0.068,0.0575,17.4,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017551059362473753,3.4038231356470345
KEN,Africa,Kenya,2021-02-26,105057.0,277.0,206.0,1847.0,8.0,5.714,1944.51,5.127,3.813,34.186,0.148,0.106,1.33,,,,,,,,,1282799.0,,24.201,,3582.0,0.068,0.0648,15.4,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.01758093225582303,3.418630414105532
KEN,Africa,Kenya,2021-02-27,105467.0,410.0,232.286,1853.0,6.0,5.714,1952.099,7.589,4.299,34.297,0.111,0.106,1.33,,,,,,,,,,,,,3941.0,0.074,0.06,16.7,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.01756947670835427,3.4297358729494047
KEN,Africa,Kenya,2021-02-28,105648.0,181.0,236.429,1854.0,1.0,5.286,1955.449,3.35,4.376,34.316,0.019,0.098,1.36,,,,,,,,,,,,,4300.0,0.081,0.0589,17.0,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.01754884143571104,3.431586782756717
KEN,Africa,Kenya,2021-03-01,105973.0,325.0,253.143,1856.0,2.0,4.714,1961.465,6.015,4.685,34.353,0.037,0.087,1.37,,,,,,,,,,,,,4658.0,0.088,0.0558,17.9,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.01751389504873883,3.4352886023713416
KEN,Africa,Kenya,2021-03-02,106125.0,152.0,259.857,1859.0,3.0,4.571,1964.278,2.813,4.81,34.408,0.056,0.085,1.39,,,,,,,,,,,,,5017.0,0.095,0.0561,17.8,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017517078916372202,3.4408413317932776
KEN,Africa,Kenya,2021-03-03,106470.0,345.0,281.429,1863.0,4.0,3.714,1970.664,6.386,5.209,34.482,0.074,0.069,1.41,,,,,,,,,,,,,5375.0,0.101,0.0537,18.6,tests performed,,,,,,,,,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.01749788672865596,3.4482449710225263
KEN,Africa,Kenya,2021-03-04,106801.0,331.0,288.714,1866.0,3.0,3.857,1976.79,6.127,5.344,34.538,0.056,0.071,1.44,,,,,,,,,,,,,5734.0,0.108,0.0566,17.7,tests performed,0.0,0.0,,,,,0.0,0.0,,,,,,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.01747174651922735,3.453797700444463
KEN,Africa,Kenya,2021-03-05,107329.0,528.0,324.571,1870.0,4.0,3.286,1986.563,9.773,6.008,34.612,0.074,0.061,1.46,,,,,,,,,,,,,6092.0,0.115,0.053,18.9,tests performed,0.0,,,,,667.0,,,,,12.0,667.0,0.001,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017423063664060972,3.461201339673712
KEN,Africa,Kenya,2021-03-06,107729.0,400.0,323.143,1873.0,3.0,2.857,1993.967,7.404,5.981,34.668,0.056,0.053,1.49,,,,,,,,,,,,,6092.0,0.115,0.0636,15.7,tests performed,0.0,,,,,667.0,,,,,12.0,667.0,0.001,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.01738621912391278,3.4667540690956478
KEN,Africa,Kenya,2021-03-07,108362.0,633.0,387.714,1874.0,1.0,2.857,2005.683,11.716,7.176,34.686,0.019,0.053,1.49,,,,,,,,,,,,,6092.0,0.115,0.0669,14.9,tests performed,0.0,,,,,667.0,,,,,12.0,667.0,0.001,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017293885310348645,3.4686049789029596
KEN,Africa,Kenya,2021-03-08,108827.0,465.0,407.714,1876.0,2.0,2.857,2014.29,8.607,7.546,34.723,0.037,0.053,1.48,,,,,,,,,,,,,6092.0,0.115,0.0713,14.0,tests performed,0.0,,,,,667.0,,,,,12.0,667.0,0.001,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017238369154713443,3.4723067985175837
KEN,Africa,Kenya,2021-03-09,109164.0,337.0,434.143,1879.0,3.0,2.857,2020.527,6.238,8.036,34.779,0.056,0.053,1.48,,,,,,,,,,,,,6092.0,0.115,0.0744,13.4,tests performed,0.0,,,,,667.0,,,,,12.0,667.0,0.001,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.01721263420175149,3.4778595279395206
KEN,Africa,Kenya,2021-03-10,109643.0,479.0,453.286,1886.0,7.0,3.286,2029.393,8.866,8.39,34.908,0.13,0.061,1.49,,,,,,,,,,,,,6092.0,0.115,0.0834,12.0,tests performed,4000.0,4000.0,,,,667.0,0.01,0.01,,,12.0,667.0,0.001,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.01720128051950421,3.4908158965907052
KEN,Africa,Kenya,2021-03-11,110356.0,713.0,507.857,1898.0,12.0,4.571,2042.59,13.197,9.4,35.13,0.222,0.085,1.49,,,,,,,,,,,,,6092.0,0.115,0.0904,11.1,tests performed,4000.0,,,,,755.0,,,,,14.0,755.0,0.001,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.01719888361303418,3.513026814278451
KEN,Africa,Kenya,2021-03-12,111185.0,829.0,550.857,1899.0,1.0,4.143,2057.934,15.344,10.196,35.149,0.019,0.077,1.48,,,,,,,,,,,,,6092.0,0.115,0.0986,10.1,tests performed,4000.0,,,,,844.0,,,,,16.0,844.0,0.002,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.017079642038044702,3.5148777240857636
KEN,Africa,Kenya,2021-03-13,111935.0,750.0,600.857,1901.0,2.0,4.0,2071.816,13.882,11.121,35.186,0.037,0.074,1.49,,,,,,,,,,,,,6092.0,0.115,0.1042,9.6,tests performed,4000.0,,,,,932.0,,,,,17.0,932.0,0.002,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.016983070532005182,3.5185795437003877
KEN,Africa,Kenya,2021-03-14,112805.0,870.0,634.714,1908.0,7.0,4.857,2087.919,16.103,11.748,35.315,0.13,0.09,1.48,,,,,,,,,,,,,6092.0,0.115,0.1034,9.7,tests performed,9144.0,9144.0,,,,1021.0,0.02,0.02,,,19.0,1021.0,0.002,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.016914143876601215,3.5315359123515724
KEN,Africa,Kenya,2021-03-15,113236.0,431.0,629.857,1913.0,5.0,5.286,2095.896,7.977,11.658,35.408,0.093,0.098,1.5,,,,,,,,,,,,,6092.0,0.115,0.1126,8.9,tests performed,9144.0,,,,,1442.0,,,,,27.0,1442.0,0.003,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.0168939206612738,3.540790461388134
KEN,Africa,Kenya,2021-03-16,113967.0,731.0,686.143,1918.0,5.0,5.571,2109.426,13.53,12.7,35.5,0.093,0.103,1.5,,,,,,,,,,,,,6092.0,0.115,0.1263,7.9,tests performed,9144.0,,,,,1864.0,,,,,35.0,1864.0,0.003,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.01682943308150605,3.550045010424694
KEN,Africa,Kenya,2021-03-17,115031.0,1064.0,769.714,1925.0,7.0,5.571,2129.12,19.694,14.247,35.63,0.13,0.103,1.48,,,,,,,,,,,,,6092.0,0.115,0.1396,7.2,tests performed,20000.0,20000.0,,,,2286.0,0.04,0.04,,,42.0,2286.0,0.004,50.93,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484.0,,,,,0.016734619363475933,3.5630013790758794
